,tone_avg
5983,2.0833333
5984,4.0
5985,0.42492917
5986,1.7475728
5987,3.030303
5988,-8.203125
5989,-1.2320329
5990,-3.4798534
5991,-3.5123968
5992,-1.1396011
5993,0.0
5994,1.9251337
5995,-7.6305223
5996,-4.731861
5997,-2.1551723
5998,3.9855072
5999,-5.362776
6000,-1.8181819
6001,0.0
6002,-2.2123895
6003,-0.38535646
6004,-3.2618825
6005,-0.44843048
6006,-2.294455
6007,2.3743017
6008,-2.3938224
6009,-1.2024049
6010,-1.5503876
6011,-1.1597939
6012,-1.8382353
6013,-3.768116
6014,-3.1203566
6015,-4.43686
6016,-3.2911391
6017,-4.0384617
6018,-4.6583853
6019,-4.8192773
6020,1.5151515
6021,5.3156147
6022,-2.385686
6023,0.0
6024,-8.90411
6025,-6.6901407
6026,-3.488372
6027,1.2953368
6028,-3.2327585
6029,-2.4916945
6030,-3.0612245
6031,-2.020202
6032,-0.17513135
6033,1.6750419
6034,1.5151515
6035,-0.4494382
6036,-1.0406811
6037,-0.8025682
6038,0.0
6039,-1.7293998
6040,0.8561644
6041,-3.3033032
6042,2.5641026
6043,0.15576324
6044,-5.4711246
6045,0.8179959
6046,-0.6876228
6047,0.0
6048,1.9607843
6049,-6.198347
6050,0.11614402
6051,-0.28735632
6052,1.4128728
6053,2.1276596
6054,-0.9107468
6055,0.7352941
6056,0.5405405
6057,-1.1453744
6058,-1.0380623
6059,3.5294118
6060,-0.79250723
6061,-3.3868093
6062,-1.1958146
6063,-1.4799154
6064,0.16977929
6065,-3.7037036
6066,1.5384616
6067,-4.455446
6068,-3.0701754
6069,-3.0172415
6070,-5.3968253
6071,-0.42194092
6072,-4.133858
6073,-9.42029
6074,-1.3108615
6075,0.0
6076,-0.74626863
6077,-6.8421054
6078,-3.1674209
6079,0.0
6080,-6.060606
6081,-5.775076
6082,-1.6042781
6083,-3.6231885
6084,-1.0060362
6085,-5.769231
6086,-4.522613
6087,1.4492754
6088,-4.809287
6089,0.6734007
6090,-4.5503793
6091,-5.586592
6092,-1.0452962
6093,-6.521739
6094,-4.371585
6095,-11.111111
6096,-6.866953
6097,-1.8115942
6098,-4.854369
6099,-9.311741
6100,-4.057279
6101,-4.5652175
6102,-2.4647887
6103,-3.1578948
6104,-5.9800663
6105,-0.99255586
6106,0.0
6107,-3.8461537
6108,7.2916665
6109,-4.040404
6110,-5.172414
6111,-0.729927
6112,-2.0833333
6113,-2.1097047
6114,-3.0395136
6115,-11.538462
6116,2.0270271
6117,0.5494506
6118,-1.8292683
6119,0.42918456
6120,-0.90361446
6121,1.6574585
6122,-2.0
6123,-1.8115942
6124,0.30487806
6125,-8.2397
6126,-0.8385744
6127,-0.8385744
6128,-6.707317
6129,-0.5988024
6130,-0.5988024
6131,-2.2624435
6132,-2.2624435
6133,-2.8368795
6134,-1.3245033
6135,-3.9864292
6136,2.24
6137,-0.73260075
6138,-2.7586207
6139,-5.4945054
6140,-1.1034483
6141,0.736377
6142,-0.6443299
6143,-3.09119
6144,-0.98039216
6145,-1.1627907
6146,0.994575
6147,-9.9009905
6148,-1.1347518
6149,1.7199017
6150,-3.543307
6151,5.524862
6152,-3.9682539
6153,0.0
6154,-3.2327585
6155,0.9456265
6156,-3.2459426
6157,0.0
6158,2.4875622
6159,1.8518518
6160,1.6750419
6161,1.2323943
6162,1.5151515
6163,-1.9390582
6164,0.6147541
6165,-0.7092199
6166,-2.2906792
6167,1.6666666
6168,2.3728814
6169,0.9635974
6170,-1.1363636
6171,1.235955
6172,-3.9848197
6173,-5.8295965
6174,2.0373514
6175,0.11723329
6176,-0.29761904
6177,0.0
6178,2.1947873
6179,0.89786756
6180,2.097902
6181,1.9723866
6182,-2.255639
6183,-1.1508951
6184,-2.2633746
6185,-3.3868093
6186,-3.142329
6187,-3.4482758
6188,-6.9805193
6189,0.5089058
6190,-1.4799154
6191,-0.18975332
6192,-4.73251
6193,-3.5842295
6194,-1.3816925
6195,0.10460251
6196,0.0
6197,-4.375
6198,-11.578947
6199,-3.7671232
6200,1.2578616
6201,-0.5834306
6202,-1.0060362
6203,-1.9448947
6204,1.5810276
6205,-4.809287
6206,-0.8426966
6207,-6.707317
6208,-1.4957265
6209,-3.937008
6210,-2.877698
6211,-1.2077295
6212,-1.8115942
6213,-4.5652175
6214,-2.6490066
6215,-2.4739583
6216,1.2903225
6217,5.681818
6218,-2.5773196
6219,1.7857143
6220,0.61728394
6221,0.84033614
6222,-1.0416666
6223,2.9761906
6224,-0.41841003
6225,-0.805234
6226,-0.913242
6227,-4.5801525
6228,-1.4354067
6229,-4.1916165
6230,-0.72202164
6231,-0.73260075
6232,0.38022813
6233,2.0057306
6234,-1.2048193
6235,1.0344827
6236,-0.9443861
6237,3.6036036
6238,2.5210085
6239,-4.147465
6240,-0.51282054
6241,1.2121212
6242,1.183432
6243,3.5460992
6244,-2.4221454
6245,-3.4934497
6246,0.35714287
6247,-0.9049774
6248,-4.4052863
6249,2.1505377
6250,0.4784689
6251,-6.428571
6252,1.5
6253,-1.7241379
6254,-7.7023497
6255,-5.1396646
6256,2.0930233
6257,-2.7027028
6258,-3.804994
6259,-6.676558
6260,-8.90411
6261,-5.0
6262,-0.9049774
6263,-3.4782608
6264,-3.8617885
6265,-6.9444447
6266,-3.125
6267,-0.47619048
6268,-3.2432432
6269,-2.419355
6270,0.0
6271,1.7699115
6272,-1.8181819
6273,-1.2180268
6274,-0.18083182
6275,-6.696429
6276,1.1138614
6277,0.37878788
6278,-5.4545455
6279,-4.248366
6280,-10.655738
6281,-5.576208
6282,-0.7352941
6283,-5.263158
6284,-5.263158
6285,-6.8535824
6286,-3.9106145
6287,0.26881722
6288,-0.41493776
6289,-1.3513514
6290,-2.0652175
6291,-3.3613446
6292,-2.247191
6293,-8.522727
6294,4.0358744
6295,-3.1884058
6296,-5.235602
6297,-0.1331558
6298,-2.0477815
6299,-1.1235955
6300,1.7821782
6301,-0.6593407
6302,-3.524229
6303,-4.964539
6304,0.19029495
6305,-3.5294118
6306,-1.7647059
6307,-0.2739726
6308,-2.2371364
6309,2.4096386
6310,-3.652968
6311,-1.8867924
6312,0.0
6313,0.0
6314,1.4705882
6315,2.6086957
6316,2.3391812
6317,0.0
6318,-3.4364262
6319,-3.9408867
6320,0.6048387
6321,-4.0172167
6322,1.3592232
6323,-4.2253523
6324,0.0
6325,0.25740024
6326,-3.539823
6327,-0.09182736
6328,0.51282054
6329,9.090909
6330,-10.714286
6331,4.4692736
6332,2.5
6333,-3.9145908
6334,-2.0
6335,-2.600473
6336,-7.0588236
6337,1.6260163
6338,-2.580645
6339,-7.03125
6340,1.6528926
6341,-6.4102564
6342,-3.3333333
6343,-1.6216216
6344,-3.3695652
6345,-2.4113476
6346,1.615799
6347,-4.8138056
6348,-3.3333333
6349,0.45558086
6350,-0.8683068
6351,-2.4013722
6352,0.9596929
6353,-2.9411764
6354,-8.105148
6355,-6.2295084
6356,-6.8230276
6357,2.008032
6358,-1.6393442
6359,2.5096526
6360,-1.5891033
6361,-3.9634147
6362,-7.1005917
6363,0.84889644
6364,0.0
6365,5.91133
6366,-3.6923077
6367,-6.6666665
6368,-0.2528445
6369,-8.159392
6370,-1.4705882
6371,-0.17482518
6372,-0.3952569
6373,2.2113023
6374,-1.1235955
6375,1.1695906
6376,-3.267974
6377,-2.910959
6378,-1.3333334
6379,-11.721612
6380,-3.9848197
6381,-5.605381
6382,-2.0378456
6383,0.5174644
6384,-1.438849
6385,-0.29498526
6386,-1.6806723
6387,0.0
6388,2.020202
6389,-1.7857143
6390,-6.9037657
6391,-5.732484
6392,-4.6843176
6393,-2.1442494
6394,-4.6728973
6395,2.1671827
6396,-5.855856
6397,-2.580645
6398,-2.8639617
6399,-7.4688797
6400,-8.630953
6401,-5.5979643
6402,1.8691589
6403,-2.4561403
6404,-2.9816513
6405,0.0
6406,-0.6060606
6407,0.0
6408,-0.6818182
6409,-1.2008734
6410,-0.62695926
6411,-2.4561403
6412,-2.631579
6413,0.0
6414,-1.7751479
6415,-0.17331022
6416,0.0
6417,-0.6968641
6418,-0.71813285
6419,-2.7173913
6420,1.8691589
6421,1.0989012
6422,0.8287293
6423,0.0
6424,0.93457943
6425,0.73394495
6426,-1.4583334
6427,3.0805688
6428,3.0042918
6429,-2.9850745
6430,-1.8867924
6431,-4.2606516
6432,-2.3121388
6433,-1.6161616
6434,-6.389302
6435,-1.040312
6436,-5.7777777
6437,0.93457943
6438,-6.8447413
6439,-2.0689654
6440,-3.1674209
6441,-2.580645
6442,-8.227848
6443,-3.1578948
6444,-1.3888888
6445,1.320132
6446,1.320132
6447,0.78740156
6448,7.7702703
6449,7.6411963
6450,1.0152284
6451,1.4619883
6452,0.89285713
6453,-2.9850745
6454,-1.7902813
6455,-1.3793104
6456,1.5037594
6457,0.45300114
6458,-3.2558138
6459,-3.2128515
6460,-2.241594
6461,-2.050114
6462,-10.185185
6463,-7.377049
6464,-5.7377048
6465,-3.4653466
6466,3.0
6467,-0.9836066
6468,-3.1674209
6469,-1.6632017
6470,-0.5319149
6471,-9.411765
6472,-2.5316455
6473,2.0661156
6474,3.2467532
6475,1.7964072
6476,-3.690037
6477,-3.6144578
6478,-1.2903225
6479,1.4553014
6480,-5.016722
6481,0.21008404
6482,-1.7094017
6483,-2.5193799
6484,1.983471
6485,-4.519774
6486,-1.7985611
6487,-4.501608
6488,-4.375
6489,-8.510638
6490,3.2085562
6491,1.4925373
6492,3.3457248
6493,0.4524887
6494,-3.3088236
6495,0.8264463
6496,-0.74766356
6497,-5.868815
6498,2.074689
6499,0.0
6500,2.3724792
6501,2.6279392
6502,4.109589
6503,-4.247104
6504,-4.5801525
6505,3.0864198
6506,-3.04414
6507,1.0398613
6508,-3.4849951
6509,-6.722689
6510,-6.885246
6511,-0.8988764
6512,-5.223881
6513,-3.8961039
6514,1.7769003
6515,-4.5685277
6516,-4.7724752
6517,-9.89011
6518,-4.008016
6519,-0.8595989
6520,1.2875537
6521,-3.419316
6522,-4.7297297
6523,0.7163324
6524,-7.5268817
6525,2.1505377
6526,-4.402516
6527,1.010101
6528,1.0
6529,-0.9708738
6530,2.3904383
6531,-0.8
6532,-3.2258065
6533,-6.0402684
6534,0.0
6535,0.8797654
6536,-3.6036036
6537,2.586207
6538,-1.25
6539,0.0
6540,-1.0752689
6541,2.46114
6542,1.6949153
6543,3.468208
6544,-4.0948277
6545,-2.892562
6546,-4.1036716
6547,0.4347826
6548,0.0
6549,-2.08
6550,-0.3154574
6551,-5.8577404
6552,-2.9255319
6553,-2.2058823
6554,-6.703911
6555,-2.415459
6556,1.1152416
6557,-1.0526316
6558,-12.048193
6559,-2.1390374
6560,-2.1406727
6561,-2.8846154
6562,3.8647344
6563,-5.9210525
6564,-2.3255813
6565,4.0358744
6566,6.557377
6567,-4.195804
6568,-3.482587
6569,1.5984015
6570,0.49751243
6571,3.3333333
6572,2.393617
6573,-1.8315018
6574,-5.9602647
6575,-0.48496604
6576,-3.816794
6577,1.2711865
6578,-0.9174312
6579,-4.324324
6580,3.7593985
6581,2.5
6582,-1.1450381
6583,0.23809524
6584,-1.4814814
6585,4.7244096
6586,-1.6
6587,-3.0701754
6588,-8.426967
6589,-7.142857
6590,-7.063197
6591,-2.5316455
6592,-3.7037036
6593,0.0
6594,0.0
6595,-3.2745593
6596,0.31746033
6597,-2.1505377
6598,-1.7937219
6599,-3.2967033
6600,6.097561
6601,-2.3952096
6602,-5.91133
6603,-0.61728394
6604,-4.347826
6605,2.7972028
6606,-1.2121212
6607,-4.6632123
6608,-0.8426966
6609,-0.74626863
6610,3.6082475
6611,-5.4166665
6612,-0.36101082
6613,-6.465517
6614,0.0
6615,-0.37950665
6616,2.3076923
6617,1.5267175
6618,-3.9540815
6619,-3.2454362
6620,3.0927835
6621,-2.5974026
6622,-1.2195122
6623,4.5643153
6624,1.3513514
6625,1.3020834
6626,-5.940594
6627,-0.70422536
6628,-0.70422536
6629,-0.5988024
6630,-0.5988024
6631,-0.5988024
6632,-1.2232416
6633,1.2232416
6634,-0.6482982
6635,1.7305316
6636,3.4267912
6637,1.2931035
6638,-0.56390977
6639,-1.0256411
6640,-1.0256411
6641,-0.9929078
6642,-0.7194245
6643,-0.4830918
6644,1.9047619
6645,1.9047619
6646,-1.2944983
6647,0.0
6648,-0.46728972
6649,-2.1276596
6650,-2.1276596
6651,-0.764526
6652,-0.4651163
6653,-0.4651163
6654,-2.0454545
6655,0.46948355
6656,2.162162
6657,0.61728394
6658,-1.2820513
6659,1.3452915
6660,2.1604939
6661,2.1604939
6662,-3.3587787
6663,-2.5188916
6664,3.5294118
6665,-3.2
6666,-3.2
6667,-1.659751
6668,-1.659751
6669,-1.843318
6670,-1.843318
6671,-1.7391304
6672,-2.2675736
6673,-2.016129
6674,0.42918456
6675,0.42918456
6676,-1.4814814
6677,-1.4814814
6678,-1.0695187
6679,-2.7700832
6680,1.1283498
6681,-0.6451613
6682,-1.2987013
6683,-2.0560749
6684,-2.4248302
6685,-4.269663
6686,-4.269663
6687,-4.269663
6688,0.26881722
6689,3.539823
6690,-2.768166
6691,-0.47021943
6692,1.9774011
6693,-4.5397224
6694,-1.7094017
6695,0.48076922
6696,-3.9215686
6697,-3.9215686
6698,-4.5751634
6699,1.9900497
6700,1.1560694
6701,-4.3024774
6702,0.2793296
6703,2.238806
6704,0.88691795
6705,0.85106385
6706,0.46296296
6707,-1.7405063
6708,-1.7857143
6709,-3.2362459
6710,0.18621974
6711,-2.3809524
6712,-2.3696682
6713,-2.3696682
6714,-3.0927835
6715,0.30864197
6716,0.30864197
6717,-8.571428
6718,-1.2121212
6719,0.0
6720,0.28901735
6721,0.34013605
6722,1.9417475
6723,1.9417475
6724,1.9417475
6725,-4.040404
6726,-4.040404
6727,-8.810573
6728,-5.172414
6729,-5.172414
6730,-10.5919
6731,-0.729927
6732,-0.729927
6733,-0.729927
6734,-1.4423077
6735,-1.4423077
6736,-7.804878
6737,-7.804878
6738,-7.804878
6739,-4.0
6740,-4.0
6741,-3.0395136
6742,-3.0395136
6743,4.0983605
6744,2.0512822
6745,-11.538462
6746,-11.538462
6747,2.0270271
6748,-0.23364486
6749,2.1276596
6750,-4.5801525
6751,-4.5801525
6752,-4.477612
6753,1.4869889
6754,1.4869889
6755,-3.7383177
6756,-2.631579
6757,-2.631579
6758,-5.3435116
6759,-6.289308
6760,-0.4651163
6761,-4.2105265
6762,-4.2105265
6763,-2.2522523
6764,0.5882353
6765,0.5882353
6766,-10.945273
6767,-1.4492754
6768,-1.0676156
6769,-0.40160644
6770,1.2269939
6771,-8.256881
6772,-2.0
6773,-1.8115942
6774,-1.8115942
6775,-1.8115942
6776,-6.1320753
6777,-6.142506
6778,-6.142506
6779,-0.73260075
6780,-2.8455284
6781,-2.8747432
6782,1.9184653
6783,-5.3333335
6784,-2.0038168
6785,-1.0141988
6786,-4.797048
6787,-4.6357617
6788,-4.605263
6789,-6.4220185
6790,-6.206897
6791,-1.9230769
6792,-1.9230769
6793,-1.9230769
6794,-3.5714285
6795,-8.695652
6796,-3.1496062
6797,-3.1496062
6798,-3.1496062
6799,-3.1496062
6800,-8.450705
6801,-8.450705
6802,-8.450705
6803,-4.197272
6804,-3.2036614
6805,-6.077348
6806,-10.766046
6807,-3.8265307
6808,-3.8265307
6809,-3.8265307
6810,-3.8265307
6811,-2.2916667
6812,-4.605263
6813,-4.605263
6814,0.3164557
6815,0.63492066
6816,0.3164557
6817,-4.3956046
6818,-4.3956046
6819,-0.6651885
6820,0.0
6821,0.0
6822,-5.524862
6823,-6.2176166
6824,-5.3537283
6825,-8.2397
6826,-6.5429688
6827,-3.900156
6828,-2.857143
6829,-6.2146893
6830,-1.9230769
6831,-1.858736
6832,3.6912751
6833,0.7117438
6834,3.82263
6835,-2.1390374
6836,3.2258065
6837,-1.9528619
6838,-1.9528619
6839,-1.9528619
6840,-0.10964912
6841,5.567452
6842,0.5952381
6843,-2.094241
6844,-3.10559
6845,0.53333336
6846,-4.6744576
6847,-6.060606
6848,-13.432836
6849,-4.7186933
6850,-6.72043
6851,-6.916996
6852,0.7281553
6853,0.0
6854,1.0204082
6855,-1.7094017
6856,-1.8404908
6857,-2.6275115
6858,-1.8115942
6859,-6.27451
6860,-2.1505377
6861,-1.3422819
6862,-2.3952096
6863,-2.5723472
6864,0.53763443
6865,-2.097902
6866,-4.0358744
6867,-3.4852548
6868,1.7021277
6869,11.564626
6870,-1.5100671
6871,-2.2900763
6872,-8.333333
6873,-1.659751
6874,-3.2110093
6875,-0.7017544
6876,2.2494888
6877,1.183432
6878,0.5076142
6879,-2.9126213
6880,-3.0219781
6881,-5.970149
6882,-5.9259257
6883,1.0471205
6884,-1.9047619
6885,-7.2727275
6886,-3.030303
6887,-8.391608
6888,-7.1350164
6889,-8.18468
6890,-5.3175774
6891,-6.372549
6892,-3.4591196
6893,-4.178273
6894,-0.21645021
6895,-0.71736014
6896,1.7667844
6897,-8.571428
6898,-0.88495576
6899,-2.930403
6900,-2.9411764
6901,-2.2613065
6902,-3.2786884
6903,2.8846154
6904,2.8846154
6905,-3.0095758
6906,-4.229607
6907,-2.605863
6908,-3.0487804
6909,3.7861915
6910,-9.433962
6911,-3.4747622
6912,-2.066487
6913,-1.4271152
6914,-1.3754457
6915,-2.7496383
6916,-1.1508325
6917,0.11318619
6918,-4.1580043
6919,-2.8901734
6920,-0.90361446
6921,-3.0487804
6922,-0.53872055
6923,1.6587678
6924,4.0268455
6925,-0.7518797
6926,-5.940594
6927,2.7173913
6928,-2.624672
6929,-1.4656144
6930,-1.2820513
6931,5.3968253
6932,-2.7272727
6933,-3.17757
6934,-5.982906
6935,-3.9494472
6936,-2.5700934
6937,0.0
6938,-8.333333
6939,1.2820513
6940,-2.7833002
6941,-6.122449
6942,-4.5698924
6943,-2.9239767
6944,-2.4390244
6945,-4.958678
6946,-0.8
6947,0.0
6948,-2.5316455
6949,-9.448819
6950,3.4482758
6951,-1.3422819
6952,-4.0650406
6953,2.8520498
6954,-7.236842
6955,-0.39636278
6956,-0.7758269
6957,-2.7966743
6958,-2.5839794
6959,-0.8196721
6960,2.7777777
6961,0.15633142
6962,-2.7613413
6963,-3.7293553
6964,-5.6437387
6965,0.37128714
6966,0.0
6967,-0.1261034
6968,-1.3390929
6969,-0.8196721
6970,-0.11261261
6971,-2.857143
6972,-0.64102566
6973,-1.7817372
6974,1.8376722
6975,-1.6216216
6976,-3.7004406
6977,-1.6666666
6978,-3.860294
6979,-2.576687
6980,-1.1090573
6981,-4.247104
6982,-1.2922466
6983,-0.35842294
6984,-5.820106
6985,-3.3395176
6986,-0.25619128
6987,-0.26041666
6988,0.7407407
6989,-3.04414
6990,-2.020202
6991,0.8908686
6992,-2.7918782
6993,-3.8888888
6994,-0.9049774
6995,-0.8196721
6996,-2.9850745
6997,-1.8939394
6998,-1.5306122
6999,-0.8196721
7000,2.3728814
7001,-0.6126021
7002,-2.4659865
7003,-2.8301888
7004,-0.4683841
7005,3.1847134
7006,-1.8847007
7007,-2.0376174
7008,-2.2988505
7009,-0.43290043
7010,-0.8196721
7011,-0.8196721
7012,-1.7316017
7013,-1.1232011
7014,-6.354916
7015,1.8223234
7016,-1.3333334
7017,2.4175825
7018,-1.3392857
7019,-2.902675
7020,-1.0498688
7021,1.9607843
7022,-1.5395894
7023,-2.3809524
7024,2.0249221
7025,-4.4515104
7026,3.131524
7027,0.55583626
7028,-6.660089
7029,-2.2914758
7030,0.4373178
7031,-1.3297873
7032,3.4285715
7033,-0.111358576
7034,-2.9985008
7035,-8.152174
7036,-1.2711865
7037,0.09871668
7038,0.9296149
7039,-2.2857144
7040,-1.8496917
7041,-2.7965283
7042,0.6329114
7043,-0.8356546
7044,-3.6876357
7045,-6.37931
7046,0.0
7047,-1.1551155
7048,-0.98280096
7049,-1.8087856
7050,-2.3529413
7051,-4.5454545
7052,-1.8045113
7053,-0.06393862
7054,0.0
7055,-5.9891105
7056,-0.7692308
7057,-0.82236844
7058,-8.454106
7059,-4.4660196
7060,1.0
7061,-4.733728
7062,-3.9279869
7063,0.14594279
7064,-2.9069767
7065,0.95238096
7066,-1.8115942
7067,-8.333333
7068,-6.127451
7069,-2.6717558
7070,5.952381
7071,1.1185682
7072,-5.3030305
7073,-5.088063
7074,-9.282701
7075,0.18691589
7076,-6.735751
7077,-2.1190717
7078,-3.8348083
7079,-3.3236995
7080,1.1111112
7081,-2.3566656
7082,0.0
7083,-1.1851852
7084,-5.4216866
7085,-4.612546
7086,-4.8192773
7087,-9.150327
7088,2.725724
7089,-3.7422037
7090,-8.675799
7091,-1.9417475
7092,-8.40708
7093,-1.5447992
7094,1.9386107
7095,-2.4961
7096,-5.6213017
7097,-0.3478261
7098,-4.050633
7099,-1.6286645
7100,1.584507
7101,0.34602076
7102,-2.768166
7103,-7.2961373
7104,7.216495
7105,-5.743243
7106,-6.326034
7107,3.6968577
7108,-5.952381
7109,-3.6020584
7110,0.0
7111,0.7633588
7112,3.7643209
7113,-3.649635
7114,0.0
7115,2.9498525
7116,-1.3245033
7117,-0.60501295
7118,0.0
7119,0.81723624
7120,-0.23492561
7121,2.5717704
7122,-2.5641026
7123,0.6426735
7124,-1.3761468
7125,1.7142857
7126,1.6393442
7127,12.334802
7128,4.9382715
7129,0.9009009
7130,1.2612612
7131,6.818182
7132,3.3613446
7133,6.6666665
7134,0.0
7135,1.532567
7136,0.0
7137,1.4018692
7138,-1.6666666
7139,5.4347825
7140,4.242424
7141,6.122449
7142,2.7322404
7143,-1.1235955
7144,-1.010101
7145,4.9504952
7146,0.0
7147,2.764977
7148,3.7735848
7149,3.2258065
7150,5.069124
7151,-0.23419204
7152,4.316547
7153,-1.8828452
7154,2.1207178
7155,7.6923075
7156,5.882353
7157,-1.754386
7158,4.183267
7159,4.3383946
7160,1.8867924
7161,3.6827195
7162,3.960396
7163,4.5454545
7164,2.919708
7165,4.285714
7166,2.1276596
7167,1.5831134
7168,2.020202
7169,-3.9045553
7170,2.238806
7171,1.9230769
7172,3.2967033
7173,3.1609194
7174,3.030303
7175,4.2105265
7176,2.1505377
7177,3.125
7178,6.0869565
7179,1.25
7180,-7.4074073
7181,-0.64935064
7182,-2.955665
7183,2.6415095
7184,5.223881
7185,-6.8965516
7186,-1.5037594
7187,-4.9504952
7188,-9.615385
7189,-4.109589
7190,-0.44444445
7191,-0.28089887
7192,-0.7352941
7193,3.7900875
7194,-0.64935064
7195,-3.3639145
7196,0.0
7197,-1.0335917
7198,-2.1367521
7199,3.0100334
7200,-3.488372
7201,3.271028
7202,-2.0833333
7203,0.8042895
7204,-3.6101084
7205,-7.8125
7206,-2.6470587
7207,1.8987342
7208,-1.754386
7209,-0.9118541
7210,-1.5267175
7211,0.75949365
7212,-5.223881
7213,-2.0
7214,-3.4068136
7215,-3.018868
7216,0.11173184
7217,-1.10957
7218,-3.9812646
7219,-6.9637885
7220,-1.4583334
7221,-4.385965
7222,-3.030303
7223,-6.7251463
7224,-2.4590163
7225,-0.5780347
7226,-6.2827225
7227,-4.5070424
7228,-7.986111
7229,-3.2520325
7230,-1.5873016
7231,-5.371901
7232,-3.5714285
7233,-6.2355657
7234,4.040404
7235,-1.5691869
7236,0.4651163
7237,-1.8382353
7238,-4.519774
7239,-11.525424
7240,-6.2200956
7241,-5.147059
7242,-6.629834
7243,4.347826
7244,-4.4117646
7245,-1.3285024
7246,-11.214953
7247,-8.527132
7248,-2.7363183
7249,-9.859155
7250,-6.3694267
7251,-4.4117646
7252,-2.4
7253,-4.255319
7254,0.6896552
7255,-4.379562
7256,-1.8494055
7257,-4.2105265
7258,-0.8264463
7259,-5.3691278
7260,-3.1809144
7261,-1.7777778
7262,-6.521739
7263,-1.5296367
7264,-8.053691
7265,-8.571428
7266,-13.475178
7267,-3.2036614
7268,-14.193548
7269,-1.5873016
7270,-4.7297297
7271,-3.0075188
7272,-2.3076923
7273,-1.2578616
7274,-3.0821917
7275,-0.524659
7276,-4.7297297
7277,-6.077348
7278,-3.0075188
7279,-9.473684
7280,-10.36036
7281,-5.769231
7282,-1.4613779
7283,-8.0
7284,-10.071942
7285,-4.255319
7286,-6.101695
7287,-3.8461537
7288,-10.218978
7289,0.8333333
7290,0.0
7291,-2.8368795
7292,-4.316547
7293,-2.8985507
7294,-9.589041
7295,-5.3333335
7296,0.0
7297,-6.3157897
7298,-5.0
7299,-0.5813953
7300,-4.494382
7301,-12.676056
7302,0.7194245
7303,-2.1126761
7304,0.0
7305,-5.7057056
7306,-0.51759833
7307,-6.340058
7308,-7.249467
7309,-8.26087
7310,-4.195804
7311,-9.79021
7312,0.0
7313,-2.7027028
7314,-4.0618954
7315,-2.8601694
7316,2.5773196
7317,-4.2105265
7318,-1.0204082
7319,-0.8244994
7320,-5.8047495
7321,1.8575852
7322,-3.2407408
7323,3.287197
7324,1.5748031
7325,3.2407408
7326,-1.529052
7327,-0.73313785
7328,-3.4920635
7329,-4.0772533
7330,-5.9336824
7331,-1.6438357
7332,-3.3578174
7333,0.0
7334,-6.0254927
7335,1.2406948
7336,0.9433962
7337,-4.4444447
7338,0.0
7339,-2.036199
7340,-3.4139402
7341,0.0
7342,-3.6585367
7343,-0.754717
7344,1.8181819
7345,-1.343785
7346,-1.9607843
7347,0.7194245
7348,1.9607843
7349,-2.660754
7350,1.0471205
7351,-5.99455
7352,-2.6431718
7353,-3.6
7354,-1.1764706
7355,-8.67347
7356,-10.799136
7357,-1.9047619
7358,-1.9950125
7359,-3.1746032
7360,-5.412371
7361,0.8948546
7362,-3.3333333
7363,-5.4404144
7364,-0.58651024
7365,-2.9096477
7366,-1.2562814
7367,-5.381166
7368,-1.0869565
7369,-3.7735848
7370,0.0
7371,-4.716981
7372,-2.3255813
7373,-4.4117646
7374,-7.246377
7375,-8.611111
7376,-6.5989847
7377,1.552795
7378,3.053435
7379,-1.9736842
7380,4.326923
7381,-2.6923077
7382,-8.247422
7383,1.7647059
7384,-1.2210797
7385,-1.2195122
7386,0.88495576
7387,-2.8169014
7388,1.5748031
7389,1.5332198
7390,0.0
7391,-0.8695652
7392,-10.928962
7393,-2.5787966
7394,-3.7074149
7395,-4.136253
7396,-6.1452513
7397,-5.2863436
7398,-2.5641026
7399,-3.7593985
7400,-8.069164
7401,-7.589286
7402,-1.183432
7403,-4.851752
7404,-7.7272725
7405,-7.4074073
7406,-5.1490517
7407,-0.86206895
7408,-2.919708
7409,-2.5641026
7410,-2.5641026
7411,-4.428571
7412,-2.5641026
7413,-2.3565574
7414,-3.6101084
7415,-1.0256411
7416,-0.43103448
7417,-0.7194245
7418,-0.4830918
7419,-5.4054055
7420,1.9047619
7421,0.0
7422,0.0
7423,0.0
7424,-2.0454545
7425,-2.3880596
7426,-2.3880596
7427,2.1604939
7428,-2.1466906
7429,-1.9455253
7430,0.31347963
7431,-1.7766497
7432,2.169982
7433,0.42918456
7434,-0.5479452
7435,0.42918456
7436,-1.4814814
7437,0.23923445
7438,-0.99557525
7439,4.3010755
7440,3.2786884
7441,3.2786884
7442,2.970297
7443,2.970297
7444,-2.1868787
7445,-1.0256411
7446,1.0752689
